label;label;value
acceptance;Socrel_GI;1.0
acceptance;Posaff_Lasswell;1.0
acceptance;Positive_NRC;1.0
acceptance;pleasantness_SENTICNET;1.0
acceptance;attention_SENTICNET;1.0
acceptance;sensitivity_SENTICNET;1.0
acceptance;aptitude_SENTICNET;1.0
acceptance;polarity_SENTICNET;1.0
acceptance;Valence_ANEW;2.98
acceptance;Arousal_ANEW;0.4
acceptance;Dominance_ANEW;1.64
acceptance;Posemo_LIWC;1.0
acceptance;Insight_LIWC;1.0
acceptance;Affect_LIWC;1.0
acceptance;CogMech_LIWC;1.0
acceptances;Posemo_LIWC;1.0
acceptances;Insight_LIWC;1.0
acceptances;Affect_LIWC;1.0
acceptances;CogMech_LIWC;1.0
acceptation;Posemo_LIWC;1.0
acceptation;Insight_LIWC;1.0
acceptation;Affect_LIWC;1.0
acceptation;CogMech_LIWC;1.0
acceptations;Posemo_LIWC;1.0
acceptations;Insight_LIWC;1.0
acceptations;Affect_LIWC;1.0
acceptations;CogMech_LIWC;1.0
accepted;Verbs_LIWC;1.0
accepted;Past_LIWC;1.0
accepted;Posemo_LIWC;1.0
accepted;Insight_LIWC;1.0
accepted;Affect_LIWC;1.0
accepted;CogMech_LIWC;1.0
accepting;Posemo_LIWC;1.0
accepting;Insight_LIWC;1.0
accepting;Affect_LIWC;1.0
accepting;CogMech_LIWC;1.0
accepts;Posemo_LIWC;1.0
accepts;Insight_LIWC;1.0
accepts;Affect_LIWC;1.0
accepts;CogMech_LIWC;1.0
access;Means_GI;1.0
accessible;Positiv_GI;1.0
accessible;Virtue_GI;1.0
accessible;Ipadj_GI;1.0
accessible;Positive_NRC;1.0
accessible;Positive_HULIU;1.0
accession;Positiv_GI;1.0
accession;Strong_GI;1.0
accession;Increas_GI;1.0
accessory;pleasantness_SENTICNET;1.0
accessory;attention_SENTICNET;1.0
accessory;sensitivity_SENTICNET;1.0
accessory;aptitude_SENTICNET;1.0
accessory;polarity_SENTICNET;1.0
accident;Negativ_GI;1.0
accident;Ngtv_GI;1.0
accident;Undrst_GI;1.0
accident;Causal_GI;1.0
accident;Trnloss_Lasswell;1.0
accident;Fear_NRC;1.0
accident;Negative_NRC;1.0
accident;Sadness_NRC;1.0
accident;Surprise_NRC;1.0
accident;pleasantness_SENTICNET;1.0
accident;attention_SENTICNET;1.0
accident;sensitivity_SENTICNET;1.0
accident;aptitude_SENTICNET;1.0
accident;polarity_SENTICNET;1.0
accident;Valence_ANEW;-2.95
accident;Arousal_ANEW;1.26
accident;Dominance_ANEW;-1.24
accidental;Undrst_GI;1.0
accidental;Causal_GI;1.0
accidental;Trnloss_Lasswell;1.0
accidental;Fear_NRC;1.0
accidental;Negative_NRC;1.0
accidental;Surprise_NRC;1.0
accidental;Negative_HULIU;1.0
accidentally;Surprise_NRC;1.0
acclaim;Positiv_GI;1.0
acclaim;Virtue_GI;1.0
acclaim;Comform_GI;1.0
acclaim;Positive_HULIU;1.0
acclaim;pleasantness_SENTICNET;1.0
acclaim;attention_SENTICNET;1.0
acclaim;sensitivity_SENTICNET;1.0
acclaim;aptitude_SENTICNET;1.0
acclaim;polarity_SENTICNET;1.0
acclaimed;Positive_HULIU;1.0
acclamation;Positiv_GI;1.0
acclamation;Virtue_GI;1.0
acclamation;Comform_GI;1.0
acclamation;Positive_HULIU;1.0
acclamation;Affect_LIWC;1.0
acclamation;Posemo_LIWC;1.0
acclamation;Achiev_LIWC;1.0
accolade;Positiv_GI;1.0
accolade;Virtue_GI;1.0
accolade;Comform_GI;1.0
accolade;Anticipation_NRC;1.0
accolade;Joy_NRC;1.0
accolade;Positive_NRC;1.0
accolade;Surprise_NRC;1.0
accolade;Trust_NRC;1.0
accolade;Positive_HULIU;1.0
accolade;pleasantness_SENTICNET;1.0
accolade;attention_SENTICNET;1.0
accolade;sensitivity_SENTICNET;1.0
accolade;aptitude_SENTICNET;1.0
accolade;polarity_SENTICNET;1.0
accolades;Positive_HULIU;1.0
accommodate;Positiv_GI;1.0
accommodate;Pstv_GI;1.0
accommodate;Active_GI;1.0
accommodate;Vary_GI;1.0
accommodate;Iav_GI;1.0
accommodate;Powcoop_Lasswell;1.0
accommodate;Powtot_Lasswell;1.0
accommodation;Positiv_GI;1.0
accommodation;Virtue_GI;1.0
accommodation;Place_GI;1.0
accommodation;Powcoop_Lasswell;1.0
accommodation;Powtot_Lasswell;1.0
accommodation;Positive_NRC;1.0
accommodation;pleasantness_SENTICNET;1.0
accommodation;attention_SENTICNET;1.0
accommodation;sensitivity_SENTICNET;1.0
accommodation;aptitude_SENTICNET;1.0
accommodation;polarity_SENTICNET;1.0
accompaniment;Positiv_GI;1.0
accompaniment;Socrel_GI;1.0
accompaniment;Anticipation_NRC;1.0
accompaniment;Joy_NRC;1.0
accompaniment;Positive_NRC;1.0
accompaniment;Trust_NRC;1.0
accompany;Affil_GI;1.0
accompany;Active_GI;1.0
accompany;Travel_GI;1.0
accompany;Rel_GI;1.0
accompany;Iav_GI;1.0
accompany;Dav_GI;1.0
accomplish;Positiv_GI;1.0
accomplish;Pstv_GI;1.0
accomplish;Strong_GI;1.0
accomplish;Power_GI;1.0
accomplish;Active_GI;1.0
accomplish;Complet_GI;1.0
accomplish;Iav_GI;1.0
accomplish;Endslw_Lasswell;1.0
accomplish;Joy_NRC;1.0
accomplish;Positive_NRC;1.0
accomplish;Positive_HULIU;1.0
accomplish;pleasantness_SENTICNET;1.0
accomplish;attention_SENTICNET;1.0
accomplish;sensitivity_SENTICNET;1.0
accomplish;aptitude_SENTICNET;1.0
accomplish;polarity_SENTICNET;1.0
accomplish;Work_LIWC;1.0
accomplish;Achiev_LIWC;1.0
accomplished;Joy_NRC;1.0
accomplished;Positive_NRC;1.0
accomplished;Positive_HULIU;1.0
accomplished;Work_LIWC;1.0
accomplished;Achiev_LIWC;1.0
accomplisher;Work_LIWC;1.0
accomplisher;Achiev_LIWC;1.0
accomplishes;Work_LIWC;1.0
accomplishes;Achiev_LIWC;1.0
accomplishing;Work_LIWC;1.0
accomplishing;Achiev_LIWC;1.0
accomplishment;Positiv_GI;1.0
accomplishment;Pstv_GI;1.0
accomplishment;Strong_GI;1.0
accomplishment;Power_GI;1.0
accomplishment;Active_GI;1.0
accomplishment;Goal_GI;1.0
accomplishment;Endslw_Lasswell;1.0
accomplishment;Positive_NRC;1.0
accomplishment;Positive_HULIU;1.0
accomplishment;pleasantness_SENTICNET;1.0
accomplishment;attention_SENTICNET;1.0
accomplishment;sensitivity_SENTICNET;1.0
accomplishment;aptitude_SENTICNET;1.0
accomplishment;polarity_SENTICNET;1.0
accomplishment;Work_LIWC;1.0
accomplishment;Achiev_LIWC;1.0
accomplishments;Positive_HULIU;1.0
accomplishments;Work_LIWC;1.0
accomplishments;Achiev_LIWC;1.0
accord;Positiv_GI;1.0
accord;Pstv_GI;1.0
accord;Power_GI;1.0
accord;Socrel_GI;1.0
accord;Means_GI;1.0
accord;Iav_GI;1.0
accord;Powoth_Lasswell;1.0
accord;Powtot_Lasswell;1.0
accord;Enloth_Lasswell;1.0
accord;Enltot_Lasswell;1.0
accord;Trngain_Lasswell;1.0
accord;Posaff_Lasswell;1.0
accord;Positive_NRC;1.0
accord;Trust_NRC;1.0
accord;pleasantness_SENTICNET;1.0
accord;attention_SENTICNET;1.0
accord;sensitivity_SENTICNET;1.0
accord;aptitude_SENTICNET;1.0
accord;polarity_SENTICNET;1.0
accord;Affect_LIWC;1.0
accord;Posemo_LIWC;1.0
accord;CogMech_LIWC;1.0
accord;Insight_LIWC;1.0
accord;Assent_LIWC;1.0
accordance;Positiv_GI;1.0
accordance;Pstv_GI;1.0
accordance;Know_GI;1.0
accordance;Powcoop_Lasswell;1.0
accordance;Powtot_Lasswell;1.0
accost;Negativ_GI;1.0
accost;Hostile_GI;1.0
accost;Active_GI;1.0
accost;Exert_GI;1.0
accost;Iav_GI;1.0
accost;Negative_HULIU;1.0
account;Active_GI;1.0
account;Ovrst_GI;1.0
account;Econ_2_GI;1.0
account;Econ_GI;1.0
account;Work_GI;1.0
account;Comform_GI;1.0
account;Com_GI;1.0
account;Know_GI;1.0
account;Causal_GI;1.0
account;Solve_GI;1.0
account;Freq_GI;1.0
account;Negate_GI;1.0
account;Iav_GI;1.0
account;Wltoth_Lasswell;1.0
account;Wlttot_Lasswell;1.0
account;Enlgain_Lasswell;1.0
account;Enloth_Lasswell;1.0
account;Enltot_Lasswell;1.0
account;Surelw_Lasswell;1.0
account;If_Lasswell;1.0
account;formlw_Lasswell;1.0
account;Trust_NRC;1.0
account;pleasantness_SENTICNET;1.0
account;attention_SENTICNET;1.0
account;sensitivity_SENTICNET;1.0
account;aptitude_SENTICNET;1.0
account;polarity_SENTICNET;1.0
account;Money_LIWC;1.0
accountabilities;Money_LIWC;1.0
accountability;Positive_NRC;1.0
accountability;Trust_NRC;1.0
accountability;Money_LIWC;1.0
accountable;Positiv_GI;1.0
accountable;Causal_GI;1.0
accountable;Indadj_GI;1.0
accountable;Positive_NRC;1.0
accountable;Trust_NRC;1.0
accountable;Money_LIWC;1.0
accountableness;Money_LIWC;1.0
accountably;Money_LIWC;1.0
accountancies;Money_LIWC;1.0
accountancy;Money_LIWC;1.0
accountant;Trust_NRC;1.0
accountant;pleasantness_SENTICNET;1.0
accountant;attention_SENTICNET;1.0
accountant;sensitivity_SENTICNET;1.0
accountant;aptitude_SENTICNET;1.0
accountant;polarity_SENTICNET;1.0
accountant;Money_LIWC;1.0
accountants;Money_LIWC;1.0
accounted;Money_LIWC;1.0
accounting;Money_LIWC;1.0
accountings;Money_LIWC;1.0
accounts;Trust_NRC;1.0
accounts;Money_LIWC;1.0
accredited;Positive_NRC;1.0
accredited;Trust_NRC;1.0
accrue;Positiv_GI;1.0
accrue;Active_GI;1.0
accrue;Econ_2_GI;1.0
accrue;Econ_GI;1.0
accrue;Increas_GI;1.0
accrue;Dav_GI;1.0
accrue;Verbs_LIWC;1.0
accrue;Past_LIWC;1.0
accrue;Quant_LIWC;1.0
accrue;Relativ_LIWC;1.0
accrue;Motion_LIWC;1.0
acculturation;pleasantness_SENTICNET;1.0
acculturation;attention_SENTICNET;1.0
acculturation;sensitivity_SENTICNET;1.0
acculturation;aptitude_SENTICNET;1.0
acculturation;polarity_SENTICNET;1.0
accumulate;Active_GI;1.0
accumulate;Increas_GI;1.0
accumulate;Dav_GI;1.0
accumulate;Tranlw_Lasswell;1.0
accumulate;pleasantness_SENTICNET;1.0
accumulate;attention_SENTICNET;1.0
accumulate;sensitivity_SENTICNET;1.0
accumulate;aptitude_SENTICNET;1.0
accumulate;polarity_SENTICNET;1.0
accumulation;Active_GI;1.0
accumulation;Quan_GI;1.0
accumulation;Tranlw_Lasswell;1.0
accuracies;Certain_LIWC;1.0
accuracies;CogMech_LIWC;1.0
accuracy;Positiv_GI;1.0
accuracy;Pstv_GI;1.0
accuracy;Virtue_GI;1.0
accuracy;Ovrst_GI;1.0
accuracy;Abs_2_GI;1.0
accuracy;Abs_GI;1.0
accuracy;Enloth_Lasswell;1.0
accuracy;Enltot_Lasswell;1.0
accuracy;pleasantness_SENTICNET;1.0
accuracy;attention_SENTICNET;1.0
accuracy;sensitivity_SENTICNET;1.0
accuracy;aptitude_SENTICNET;1.0
accuracy;polarity_SENTICNET;1.0
accuracy;Certain_LIWC;1.0
accuracy;CogMech_LIWC;1.0
accurate;Positiv_GI;1.0
accurate;Pstv_GI;1.0
accurate;Virtue_GI;1.0
accurate;Ovrst_GI;1.0
accurate;Enloth_Lasswell;1.0
accurate;Enltot_Lasswell;1.0
accurate;Positive_NRC;1.0
accurate;Trust_NRC;1.0
accurate;Positive_HULIU;1.0
accurate;Certain_LIWC;1.0
accurate;CogMech_LIWC;1.0
accurately;Positive_HULIU;1.0
accurately;Certain_LIWC;1.0
accurately;CogMech_LIWC;1.0
accurateness;Positiv_GI;1.0
accurateness;Virtue_GI;1.0
accurateness;Ovrst_GI;1.0
accurateness;Certain_LIWC;1.0
accurateness;CogMech_LIWC;1.0
accuratenesses;Certain_LIWC;1.0
accuratenesses;CogMech_LIWC;1.0
accursed;Negativ_GI;1.0
accursed;Hostile_GI;1.0
accursed;Vice_GI;1.0
accursed;Ipadj_GI;1.0
accursed;Anger_NRC;1.0
accursed;Fear_NRC;1.0
accursed;Negative_NRC;1.0
accursed;Sadness_NRC;1.0
accursed;Negative_HULIU;1.0
accusation;Negativ_GI;1.0
accusation;Hostile_GI;1.0
accusation;Socrel_GI;1.0
accusation;Comform_GI;1.0
accusation;Anger_NRC;1.0
accusation;Disgust_NRC;1.0
accusation;Negative_NRC;1.0
accusation;Negative_HULIU;1.0
accusations;Negative_HULIU;1.0
accusative;Negative_NRC;1.0
accuse;Negativ_GI;1.0
accuse;Ngtv_GI;1.0
accuse;Hostile_GI;1.0
accuse;Legal_GI;1.0
accuse;Comform_GI;1.0
accuse;Iav_GI;1.0
accuse;Rcloss_Lasswell;1.0
accuse;Rctot_Lasswell;1.0
accuse;Negative_HULIU;1.0
accuse;pleasantness_SENTICNET;1.0
accuse;attention_SENTICNET;1.0
accuse;sensitivity_SENTICNET;1.0
accuse;aptitude_SENTICNET;1.0
accuse;polarity_SENTICNET;1.0
accused;Anger_NRC;1.0
accused;Fear_NRC;1.0
accused;Negative_NRC;1.0
accuser;Anger_NRC;1.0
accuser;Fear_NRC;1.0
accuser;Negative_NRC;1.0
accuser;pleasantness_SENTICNET;1.0
accuser;attention_SENTICNET;1.0
accuser;sensitivity_SENTICNET;1.0
accuser;aptitude_SENTICNET;1.0
accuser;polarity_SENTICNET;1.0
accuses;Negative_HULIU;1.0
accusing;Anger_NRC;1.0
accusing;Fear_NRC;1.0
accusing;Negative_NRC;1.0
accusing;Negative_HULIU;1.0
accusingly;Negative_HULIU;1.0
accustom;Passive_GI;1.0
accustom;Virtue_GI;1.0
accustom;Undrst_GI;1.0
accustom;Persist_GI;1.0
accustom;Iav_GI;1.0
ace;Positive_NRC;1.0
ace;pleasantness_SENTICNET;1.0
ace;attention_SENTICNET;1.0
ace;sensitivity_SENTICNET;1.0
ace;aptitude_SENTICNET;1.0
ace;polarity_SENTICNET;1.0
ace;Valence_ANEW;1.88
ace;Arousal_ANEW;0.5
ace;Dominance_ANEW;1.39
ace;Achiev_LIWC;1.0
acerbate;Negative_HULIU;1.0
acerbic;Negative_HULIU;1.0
acerbically;Negative_HULIU;1.0
ache;Negativ_GI;1.0
ache;Passive_GI;1.0
ache;Pain_GI;1.0
ache;Sv_GI;1.0
ache;Negative_NRC;1.0
ache;Sadness_NRC;1.0
ache;Negative_HULIU;1.0
ache;pleasantness_SENTICNET;1.0
ache;attention_SENTICNET;1.0
ache;sensitivity_SENTICNET;1.0
ache;aptitude_SENTICNET;1.0
ache;polarity_SENTICNET;1.0
ache;Valence_ANEW;-2.54
ache;Arousal_ANEW;0.0
ache;Dominance_ANEW;-1.46
ache;Sad_LIWC;1.0
ache;Health_LIWC;1.0
ache;Negemo_LIWC;1.0
ache;Bio_LIWC;1.0
ache;Affect_LIWC;1.0
achebe;Sad_LIWC;1.0
achebe;Health_LIWC;1.0
achebe;Negemo_LIWC;1.0
achebe;Bio_LIWC;1.0
achebe;Affect_LIWC;1.0
ached;Negative_HULIU;1.0
ached;Sad_LIWC;1.0
ached;Health_LIWC;1.0
ached;Negemo_LIWC;1.0
ached;Bio_LIWC;1.0
ached;Affect_LIWC;1.0
achene;Sad_LIWC;1.0
achene;Health_LIWC;1.0
achene;Negemo_LIWC;1.0
achene;Bio_LIWC;1.0
achene;Affect_LIWC;1.0
achenes;Sad_LIWC;1.0
achenes;Health_LIWC;1.0
achenes;Negemo_LIWC;1.0
achenes;Bio_LIWC;1.0
achenes;Affect_LIWC;1.0
achernar;Sad_LIWC;1.0
achernar;Health_LIWC;1.0
achernar;Negemo_LIWC;1.0
achernar;Bio_LIWC;1.0
achernar;Affect_LIWC;1.0
acheron;Sad_LIWC;1.0
acheron;Health_LIWC;1.0
acheron;Negemo_LIWC;1.0
acheron;Bio_LIWC;1.0
acheron;Affect_LIWC;1.0
aches;Negative_HULIU;1.0
aches;Sad_LIWC;1.0
aches;Health_LIWC;1.0
aches;Negemo_LIWC;1.0
aches;Bio_LIWC;1.0
aches;Affect_LIWC;1.0
acheson;Sad_LIWC;1.0
acheson;Health_LIWC;1.0
acheson;Negemo_LIWC;1.0
acheson;Bio_LIWC;1.0
acheson;Affect_LIWC;1.0
achievable;Positive_HULIU;1.0
achievable;pleasantness_SENTICNET;1.0
achievable;attention_SENTICNET;1.0
achievable;sensitivity_SENTICNET;1.0
achievable;aptitude_SENTICNET;1.0
achievable;polarity_SENTICNET;1.0
achievable;Work_LIWC;1.0
achievable;Achiev_LIWC;1.0
achieve;Positiv_GI;1.0
achieve;Pstv_GI;1.0
achieve;Strong_GI;1.0
achieve;Active_GI;1.0
achieve;Complet_GI;1.0
achieve;Iav_GI;1.0
achieve;Endslw_Lasswell;1.0
achieve;Joy_NRC;1.0
achieve;Positive_NRC;1.0
achieve;Trust_NRC;1.0
achieve;pleasantness_SENTICNET;1.0
achieve;attention_SENTICNET;1.0
achieve;sensitivity_SENTICNET;1.0
achieve;aptitude_SENTICNET;1.0
achieve;polarity_SENTICNET;1.0
achieve;Work_LIWC;1.0
achieve;Achiev_LIWC;1.0
achieved;Work_LIWC;1.0
achieved;Achiev_LIWC;1.0
achievement;Positiv_GI;1.0
achievement;Pstv_GI;1.0
achievement;Power_GI;1.0
achievement;Active_GI;1.0
achievement;Goal_GI;1.0
achievement;Endslw_Lasswell;1.0
achievement;Anticipation_NRC;1.0
achievement;Joy_NRC;1.0
achievement;Positive_NRC;1.0
achievement;Trust_NRC;1.0
achievement;Positive_HULIU;1.0
achievement;pleasantness_SENTICNET;1.0
achievement;attention_SENTICNET;1.0
achievement;sensitivity_SENTICNET;1.0
achievement;aptitude_SENTICNET;1.0
achievement;polarity_SENTICNET;1.0
achievement;Valence_ANEW;2.89
achievement;Arousal_ANEW;0.53
achievement;Dominance_ANEW;1.56
achievement;Work_LIWC;1.0
achievement;Achiev_LIWC;1.0
achievements;Positive_HULIU;1.0
achievements;Work_LIWC;1.0
achievements;Achiev_LIWC;1.0
achiever;Work_LIWC;1.0
achiever;Achiev_LIWC;1.0
achievers;Work_LIWC;1.0
achievers;Achiev_LIWC;1.0
achieves;Work_LIWC;1.0
achieves;Achiev_LIWC;1.0
achieving;Work_LIWC;1.0
achieving;Achiev_LIWC;1.0
aching;Negative_NRC;1.0
aching;Sadness_NRC;1.0
aching;Negative_HULIU;1.0
aching;Sad_LIWC;1.0
aching;Health_LIWC;1.0
aching;Negemo_LIWC;1.0
aching;Bio_LIWC;1.0
aching;Affect_LIWC;1.0
acid;Negative_NRC;1.0
acid;pleasantness_SENTICNET;1.0
acid;attention_SENTICNET;1.0
acid;sensitivity_SENTICNET;1.0
acid;aptitude_SENTICNET;1.0
acid;polarity_SENTICNET;1.0
acid;Percept_LIWC;1.0
acidic;Percept_LIWC;1.0
acidification;Percept_LIWC;1.0
acidified;Percept_LIWC;1.0
acidifier;Percept_LIWC;1.0
acidifies;Percept_LIWC;1.0
acidify;Percept_LIWC;1.0
acidifying;Percept_LIWC;1.0
acidities;Percept_LIWC;1.0
acidity;Percept_LIWC;1.0
acidly;Percept_LIWC;1.0
acidness;Percept_LIWC;1.0
acidoses;Percept_LIWC;1.0
acidosis;Percept_LIWC;1.0
acidotic;Percept_LIWC;1.0
acids;Percept_LIWC;1.0
acidulate;Percept_LIWC;1.0
acidulous;Percept_LIWC;1.0
aciduria;Percept_LIWC;1.0
acknowledge;Socrel_GI;1.0
acknowledge;Iav_GI;1.0
acknowledge;Tranlw_Lasswell;1.0
acknowledge;pleasantness_SENTICNET;1.0
acknowledge;attention_SENTICNET;1.0
acknowledge;sensitivity_SENTICNET;1.0
acknowledge;aptitude_SENTICNET;1.0
acknowledge;polarity_SENTICNET;1.0
acknowledge;Insight_LIWC;1.0
acknowledge;CogMech_LIWC;1.0
acknowledgeable;Insight_LIWC;1.0
acknowledgeable;CogMech_LIWC;1.0
acknowledged;Insight_LIWC;1.0
acknowledged;CogMech_LIWC;1.0
acknowledgement;Positiv_GI;1.0
acknowledgement;Ovrst_GI;1.0
acknowledgement;Comform_GI;1.0
acknowledgement;pleasantness_SENTICNET;1.0
acknowledgement;attention_SENTICNET;1.0
acknowledgement;sensitivity_SENTICNET;1.0
acknowledgement;aptitude_SENTICNET;1.0
acknowledgement;polarity_SENTICNET;1.0
acknowledgement;Insight_LIWC;1.0
acknowledgement;CogMech_LIWC;1.0
acknowledgements;Insight_LIWC;1.0
acknowledgements;CogMech_LIWC;1.0
acknowledges;Insight_LIWC;1.0
acknowledges;CogMech_LIWC;1.0
acknowledging;Insight_LIWC;1.0
acknowledging;CogMech_LIWC;1.0
acknowledgment;Rspgain_Lasswell;1.0
acknowledgment;Rsptot_Lasswell;1.0
acknowledgment;Positive_NRC;1.0
acknowledgment;Insight_LIWC;1.0
acknowledgment;CogMech_LIWC;1.0
acknowledgments;Insight_LIWC;1.0
acknowledgments;CogMech_LIWC;1.0
acne;pleasantness_SENTICNET;1.0
acne;attention_SENTICNET;1.0
acne;sensitivity_SENTICNET;1.0
acne;aptitude_SENTICNET;1.0
acne;polarity_SENTICNET;1.0
acne;Health_LIWC;1.0
acne;Bio_LIWC;1.0
acne;Valence_ANEW;-2.79999995231628
acne;Arousal_ANEW;-1.07999992370605
acne;Dominance_ANEW;-1.08999991416931
acquaint;Positiv_GI;1.0
acquaint;Pstv_GI;1.0
acquaint;Solve_GI;1.0
acquaint;Iav_GI;1.0
acquaint;Enlgain_Lasswell;1.0
acquaint;Enltot_Lasswell;1.0
acquaintance;Positiv_GI;1.0
acquaintance;Pstv_GI;1.0
acquaintance;Affil_GI;1.0
acquaintance;Role_GI;1.0
acquaintance;Hu_GI;1.0
acquaintance;Affoth_Lasswell;1.0
acquaintance;Afftot_Lasswell;1.0
acquaintance;Social_LIWC;1.0
acquaintance;Friends_LIWC;1.0
acquaintances;Social_LIWC;1.0
acquaintances;Friends_LIWC;1.0
acquaintanceship;Social_LIWC;1.0
acquaintanceship;Friends_LIWC;1.0
acquaintanceships;Social_LIWC;1.0
acquaintanceships;Friends_LIWC;1.0
acquirable;Achiev_LIWC;1.0
acquire;Strong_GI;1.0
acquire;Active_GI;1.0
acquire;Complet_GI;1.0
acquire;Fetch_GI;1.0
acquire;Dav_GI;1.0
acquire;Trngain_Lasswell;1.0
acquire;Positive_NRC;1.0
acquire;pleasantness_SENTICNET;1.0
acquire;attention_SENTICNET;1.0
acquire;sensitivity_SENTICNET;1.0
acquire;aptitude_SENTICNET;1.0
acquire;polarity_SENTICNET;1.0
acquire;Achiev_LIWC;1.0
acquired;Achiev_LIWC;1.0
acquirement;Achiev_LIWC;1.0
acquirements;Achiev_LIWC;1.0
acquires;Achiev_LIWC;1.0
acquiring;Anticipation_NRC;1.0
acquiring;Positive_NRC;1.0
acquiring;Achiev_LIWC;1.0
acquisition;Strong_GI;1.0
acquisition;Active_GI;1.0
acquisition;Econ_GI;1.0
acquisition;Object_GI;1.0
acquisition;Tool_GI;1.0
acquisition;Trngain_Lasswell;1.0
acquisition;Achiev_LIWC;1.0
acquisition;CogMech_LIWC;1.0
acquisition;Incl_LIWC;1.0
acquisition;Negate_LIWC;1.0
acquisitions;Achiev_LIWC;1.0
acquisitions;CogMech_LIWC;1.0
acquisitions;Incl_LIWC;1.0
acquisitions;Negate_LIWC;1.0
acquit;Positiv_GI;1.0
acquit;Legal_GI;1.0
acquit;Solve_GI;1.0
acquit;Dav_GI;1.0
acquit;Verbs_LIWC;1.0
acquit;Past_LIWC;1.0
acquit;CogMech_LIWC;1.0
acquit;Incl_LIWC;1.0
acquit;Achiev_LIWC;1.0
acquittal;Positiv_GI;1.0
acquittal;Legal_GI;1.0
acquittal;Solve_GI;1.0
acre;Space_GI;1.0
acre;Wltoth_Lasswell;1.0
acre;Wlttot_Lasswell;1.0
acre;pleasantness_SENTICNET;1.0
acre;attention_SENTICNET;1.0
acre;sensitivity_SENTICNET;1.0
acre;aptitude_SENTICNET;1.0
acre;polarity_SENTICNET;1.0
acreage;pleasantness_SENTICNET;1.0
acreage;attention_SENTICNET;1.0
acreage;sensitivity_SENTICNET;1.0
acreage;aptitude_SENTICNET;1.0
acreage;polarity_SENTICNET;1.0
acrid;Negative_HULIU;1.0
acrid;Percept_LIWC;1.0
acrider;Percept_LIWC;1.0
acridest;Percept_LIWC;1.0
acridities;Percept_LIWC;1.0
acridity;Percept_LIWC;1.0
acridly;Negative_HULIU;1.0
acridly;Percept_LIWC;1.0
acridness;Negative_HULIU;1.0
acridness;Percept_LIWC;1.0
acridnesses;Percept_LIWC;1.0
acrimonies;Hatred_GALC;1.0
acrimonious;Hatred_GALC;1.0
acrimonious;Negativ_GI;1.0
acrimonious;Hostile_GI;1.0
acrimonious;Arousal_GI;1.0
acrimonious;Ipadj_GI;1.0
acrimonious;Negative_HULIU;1.0
acrimoniously;Hatred_GALC;1.0
acrimoniously;Negative_HULIU;1.0
acrimoniousness;Hatred_GALC;1.0
acrimoniousnesses;Hatred_GALC;1.0
acrimony;Hatred_GALC;1.0
acrimony;Negativ_GI;1.0
acrimony;Hostile_GI;1.0
acrimony;Passive_GI;1.0
acrimony;Arousal_GI;1.0
acrimony;Vice_GI;1.0
acrimony;Negative_HULIU;1.0
acrobat;Fear_NRC;1.0
acrobat;Joy_NRC;1.0
acrobat;Positive_NRC;1.0
acrobat;Trust_NRC;1.0
acrobat;pleasantness_SENTICNET;1.0
acrobat;attention_SENTICNET;1.0
acrobat;sensitivity_SENTICNET;1.0
acrobat;aptitude_SENTICNET;1.0
acrobat;polarity_SENTICNET;1.0
across;Travel_GI;1.0
across;Solve_GI;1.0
across;Space_GI;1.0
across;Iav_GI;1.0
across;Enloth_Lasswell;1.0
across;Enltot_Lasswell;1.0
across;Timespc_Lasswell;1.0
across;Space_LIWC;1.0
across;Prep_LIWC;1.0
across;Relativ_LIWC;1.0
across;Funct_LIWC;1.0
act;Hostile_GI;1.0
act;Strong_GI;1.0
act;Active_GI;1.0
act;Work_GI;1.0
act;Socrel_GI;1.0
act;Exert_GI;1.0
act;Iav_GI;1.0
act;Dav_GI;1.0
act;Powoth_Lasswell;1.0
act;Powtot_Lasswell;1.0
act;Rcgain_Lasswell;1.0
act;Rctot_Lasswell;1.0
act;Tranlw_Lasswell;1.0
act;pleasantness_SENTICNET;1.0
act;attention_SENTICNET;1.0
act;sensitivity_SENTICNET;1.0
act;aptitude_SENTICNET;1.0
act;polarity_SENTICNET;1.0
act;Motion_LIWC;1.0
act;Relativ_LIWC;1.0
act;Valence_ANEW;-0.860000133514404
act;Arousal_ANEW;-0.420000076293945
act;Dominance_ANEW;-0.96999979019165
action;Strong_GI;1.0
action;Active_GI;1.0
action;Exert_GI;1.0
action;Abs_2_GI;1.0
action;Abs_GI;1.0
action;Tranlw_Lasswell;1.0
action;Positive_NRC;1.0
action;Motion_LIWC;1.0
action;Relativ_LIWC;1.0
action;CogMech_LIWC;1.0
action;Insight_LIWC;1.0
action;Cause_LIWC;1.0
action;Achiev_LIWC;1.0
actionable;Anger_NRC;1.0
actionable;Disgust_NRC;1.0
actionable;Negative_NRC;1.0
actionable;Motion_LIWC;1.0
actionable;Relativ_LIWC;1.0
actionably;Motion_LIWC;1.0
actionably;Relativ_LIWC;1.0
actionless;Motion_LIWC;1.0
actionless;Relativ_LIWC;1.0
actions;Motion_LIWC;1.0
actions;Relativ_LIWC;1.0
actions;CogMech_LIWC;1.0
actions;Insight_LIWC;1.0
actions;Cause_LIWC;1.0
actions;Achiev_LIWC;1.0
activate;Tension/Stress_GALC;1.0
activate;Valence_ANEW;0.46
